index,price
1983-06-02,555.7366757910404
1983-06-03,555.8017343328816
1983-06-06,555.958513580976
1983-06-07,555.6521656759925
1983-06-08,555.2682860045654
1983-06-09,555.0507946129198
1983-06-10,554.9344732118775
1983-06-13,555.1799031826051
1983-06-14,555.3763718304003
1983-06-15,555.9108875155738
1983-06-16,556.6081765536732
1983-06-17,557.2557986062735
1983-06-20,557.7343700529321
1983-06-21,558.387825330172
1983-06-22,558.8546621699431
1983-06-23,559.2948835007595
1983-06-24,559.5869259510833
1983-06-27,559.6478778604969
1983-06-28,559.4523390601577
1983-06-29,559.452061786123
1983-06-30,559.5998612728534
1983-07-01,559.7418877303833
1983-07-04,559.7418877303833
1983-07-05,559.5252456344065
1983-07-06,559.6325352355638
1983-07-07,559.4998664562213
1983-07-08,559.4172617128014
1983-07-11,559.4213840764097
1983-07-12,559.0877663578171
1983-07-13,558.8723038183045
1983-07-14,558.7217075101182
1983-07-15,558.3514706580105
1983-07-18,558.0647538415151
1983-07-19,557.9233402018997
1983-07-20,558.2833836131053
1983-07-21,558.6771959622047
1983-07-22,558.9083302799353
1983-07-25,559.2430514163004
1983-07-26,559.5668849198114
1983-07-27,559.505172140413
1983-07-28,559.1112435944676
1983-07-29,558.5327438962462
1983-08-01,557.9524720817956
1983-08-02,557.4358354868995
1983-08-03,557.135149364932
1983-08-04,556.5268145470317
1983-08-05,556.1448627368247
1983-08-08,555.5481423133095
1983-08-09,555.1287247879951
1983-08-10,554.8949554492184
1983-08-11,554.6889058111365
1983-08-12,554.601691592692
1983-08-15,554.6427871814134
1983-08-16,554.6495352164134
1983-08-17,554.8323519687659
1983-08-18,554.757810426604
1983-08-19,554.8334940070146
1983-08-22,554.841330288602
1983-08-23,554.6892027191784
1983-08-24,554.3606679996365
1983-08-25,554.0944258833631
1983-08-26,553.9832133233218
1983-08-29,553.9557538842207
1983-08-30,553.92564334728
1983-08-31,554.1109804171941
1983-09-01,554.2509441286231
1983-09-02,554.4450474375041
1983-09-05,554.4450474375041
1983-09-06,555.030120772046
1983-09-07,555.5703625117939
1983-09-08,555.9710597489845
1983-09-09,556.1774742116095
1983-09-12,556.1175139376279
1983-09-13,556.109102381765
1983-09-14,556.1698415715526
1983-09-15,556.1059100684612
1983-09-16,556.3437305170702
1983-09-19,556.6975972304446
1983-09-20,557.1404914661139
1983-09-21,557.4678662130866
1983-09-22,557.8691941273066
1983-09-23,558.1851698593017
1983-09-26,558.4744941475376
1983-09-27,558.5970961274154
1983-09-28,558.6571052814134
1983-09-29,558.6383900556439
1983-09-30,558.4851366625965
1983-10-03,558.3740472858647
1983-10-04,558.2821999075038
1983-10-05,558.3909947426904
1983-10-06,558.7059089923687
1983-10-07,559.0010599329845
1983-10-10,559.4917058209347
1983-10-11,559.6345091665283
1983-10-12,559.6954001080564
1983-10-13,559.8553325069306
1983-10-14,559.960918206153
1983-10-17,560.1542857443436
1983-10-18,560.0240522064761
1983-10-19,559.7382546796058
1983-10-20,559.5333651571486
1983-10-21,559.2112532158897
1983-10-24,558.9978491847526
1983-10-25,558.7860613141025
1983-10-26,558.4520226585003
1983-10-27,558.1926978672269
1983-10-28,557.751985643379
1983-10-31,557.3749834346083
1983-11-01,557.0600598454698
1983-11-02,556.9117262215633
1983-11-03,556.5866407239361
1983-11-04,556.1997917537796
1983-11-07,555.7702228787982
1983-11-08,555.4265390401032
1983-11-09,555.3822257438699
1983-11-10,555.3725493166704
1983-11-11,555.5581793190084
1983-11-14,555.7160762775509
1983-11-15,555.7200681001223
1983-11-16,555.7412402860105
1983-11-17,555.7952204016045
1983-11-18,555.7957827843742
1983-11-21,555.9315894679821
1983-11-22,556.0514152573913
1983-11-23,556.1924385042736
1983-11-24,556.1924385042736
1983-11-25,556.1924385042736
1983-11-28,556.1642982570962
1983-11-29,556.4039482558663
1983-11-30,556.2785128491175
1983-12-01,556.3154063953623
1983-12-02,556.1465265117412
1983-12-05,556.1141374618163
1983-12-06,555.9891837137934
1983-12-07,555.971358376732
1983-12-08,555.7912020650284
1983-12-09,555.6164586207843
1983-12-12,555.5707926449456
1983-12-13,555.382591408977
1983-12-14,555.0403294780886
1983-12-15,554.6010666904575
1983-12-16,554.3634777406679
1983-12-19,554.155678467015
1983-12-20,553.9072801248105
1983-12-21,553.9184483445443
1983-12-22,553.8501695254329
1983-12-23,553.8022217144799
1983-12-26,553.8022217144799
1983-12-27,553.8752811880878
1983-12-28,553.9310506147544
1983-12-29,553.9464592338322
1983-12-30,553.9789167328959
1984-01-02,553.9789167328959
1984-01-03,553.7983194349935
1984-01-04,554.0744717644928
1984-01-05,554.470043029135
1984-01-06,554.8859497914244
1984-01-09,555.2542687025558
1984-01-10,555.4668570048664
1984-01-11,555.6498741708627
1984-01-12,555.7573572087654
1984-01-13,555.7940343938775
1984-01-16,555.8756202621975
1984-01-17,556.0577710301648
1984-01-18,556.1489313976473
1984-01-19,556.1368431977035
1984-01-20,555.9924810537311
1984-01-23,555.7389723677298
1984-01-24,555.6075017912517
1984-01-25,555.365882712213
1984-01-26,555.0758978436857
1984-01-27,554.8452773428558
1984-01-30,554.5291770946071
1984-01-31,554.2752183707688
1984-02-01,554.0042817087077
1984-02-02,553.8372971323804
1984-02-03,553.2509392094556
1984-02-06,552.4738092883009
1984-02-07,551.8428716959382
1984-02-08,550.8431515606467
1984-02-09,550.0157239836302
1984-02-10,549.3103357980528
1984-02-13,548.5291919063847
1984-02-14,548.0651217126633
1984-02-15,547.5616076627531
1984-02-16,547.1590180056272
1984-02-17,546.7568782268047
1984-02-20,546.7568782268047
1984-02-21,546.2296500279514
1984-02-22,545.7132006039566
1984-02-23,545.3332653474567
1984-02-24,545.4495775935711
1984-02-27,545.6004903322064
1984-02-28,545.4383061315184
1984-02-29,545.2663846968
1984-03-01,545.3074439902099
1984-03-02,545.4350627395429
1984-03-05,545.4186081423778
1984-03-06,545.143376313602
1984-03-07,544.745280607641
1984-03-08,544.4867991104379
1984-03-09,544.1519734193871
1984-03-12,544.0798284508462
1984-03-13,544.0104900702439
1984-03-14,543.9973027393778
1984-03-15,544.1227314214009
1984-03-16,544.304432135785
1984-03-19,544.3454903403473
1984-03-20,544.440965740606
1984-03-21,544.4835304624341
1984-03-22,544.3611128904332
1984-03-23,544.2355286267713
1984-03-26,544.136712197654
1984-03-27,544.1441924832931
1984-03-28,544.4165776325059
1984-03-29,544.5031750254209
1984-03-30,544.6090207713772
1984-04-02,544.5784619092981
1984-04-03,544.5692081633473
1984-04-04,544.4962004989408
1984-04-05,544.060512751069
1984-04-06,543.7941165506737
1984-04-09,543.5768352724667
1984-04-10,543.4087495133609
1984-04-11,543.0896999725807
1984-04-12,543.2027931482621
1984-04-13,543.196576529362
1984-04-16,543.3794791738305
1984-04-17,543.5290582447643
1984-04-18,543.5197514536161
1984-04-19,543.5233120712036
1984-04-20,543.5233120712036
1984-04-23,543.3626458116667
1984-04-24,543.4063545578308
1984-04-25,543.5399804523892
1984-04-26,543.788355955828
1984-04-27,543.971911293262
1984-04-30,544.1934484451791
1984-05-01,544.5468993657255
1984-05-02,544.8178474722121
1984-05-03,544.9991620215786
1984-05-04,544.816621841894
1984-05-07,544.7782274697088
1984-05-08,544.883560001521
1984-05-09,544.8554293667199
1984-05-10,544.8367612016038
1984-05-11,544.7005631975888
1984-05-14,544.4613889432048
1984-05-15,544.2750746808806
1984-05-16,544.1112675689438
1984-05-17,543.788762135021
1984-05-18,543.4040125203342
1984-05-21,543.0000957227271
1984-05-22,542.5259281154133
1984-05-23,541.9780636199292
1984-05-24,541.2824514357826
1984-05-25,540.6814089919383
1984-05-28,540.6814089919383
1984-05-29,539.9124426281496
1984-05-30,539.2867406067447
1984-05-31,538.7554638662847
1984-06-01,538.6150048361106
1984-06-04,538.6382909539695
1984-06-05,538.6584798535389
1984-06-06,538.744196949798
1984-06-07,538.8372949882532
1984-06-08,538.9246014561164
1984-06-11,538.6655944514652
1984-06-12,538.4269885624481
1984-06-13,538.1878947319799
1984-06-14,537.7915664598107
1984-06-15,537.3959407680721
1984-06-18,537.3364832106574
1984-06-19,537.2782899373179
1984-06-20,537.4838358377702
1984-06-21,537.6108987699901
1984-06-22,537.7464467024961
1984-06-25,537.7884613029985
1984-06-26,537.6473977995608
1984-06-27,537.4461372237332
1984-06-28,537.4229026651512
1984-06-29,537.3491731526385
1984-07-02,537.278303209432
1984-07-03,537.3163293157223
1984-07-04,537.3163293157223
1984-07-05,537.202134596733
1984-07-06,537.0718840892318
1984-07-09,537.1204305894147
1984-07-10,537.0860789201301
1984-07-11,536.659955953338
1984-07-12,536.309211077689
1984-07-13,536.0911868399727
1984-07-16,536.0306928597729
1984-07-17,536.0085609299757
1984-07-18,535.8673391410196
1984-07-19,535.6346151319909
1984-07-20,535.2797397956754
1984-07-23,534.9386655945297
1984-07-24,534.441258936771
1984-07-25,534.184562695371
1984-07-26,534.1146409410684
1984-07-27,534.1785515679153
1984-07-30,534.1215213350686
1984-07-31,534.1308595954614
1984-08-01,534.448037180371
1984-08-02,535.1307422176715
1984-08-03,536.4491197209895
1984-08-06,537.5627297844737
1984-08-07,538.6797446262074
1984-08-08,539.5041690105525
1984-08-09,540.6916161753745
1984-08-10,541.6317981960318
1984-08-13,542.4959272014642
1984-08-14,543.1750711314925
1984-08-15,543.5791558719767
1984-08-16,544.1359498255284
1984-08-17,544.6623003912488
1984-08-20,545.1323620483967
1984-08-21,545.9358254228292
1984-08-22,546.420585043409
1984-08-23,546.9011627201957
1984-08-24,547.4075093162079
1984-08-27,547.6774968749285
1984-08-28,548.0157510116655
1984-08-29,548.2552697288677
1984-08-30,548.3900408438785
1984-08-31,548.5030489569801
1984-09-03,548.5030489569801
1984-09-04,548.3844365749496
1984-09-05,548.2374459231302
1984-09-06,548.2774667978906
1984-09-07,548.0268683881483
1984-09-10,547.9418627417213
1984-09-11,547.7248311479154
1984-09-12,547.6908242574764
1984-09-13,548.1654579336691
1984-09-14,548.5917391361498
1984-09-17,549.0189194108116
1984-09-18,549.3440402720493
1984-09-19,549.3991328504713
1984-09-20,549.5497930868569
1984-09-21,549.4537310418145
1984-09-24,549.3394610040708
1984-09-25,549.3048545917641
1984-09-26,549.3639388241202
1984-09-27,549.5528813794638
1984-09-28,549.5109058309722
1984-10-01,549.2779580894161
1984-10-02,548.8652647836086
1984-10-03,548.4426396440749
1984-10-04,548.1355831881268
1984-10-05,547.794100978632
1984-10-08,547.4873258267598
1984-10-09,547.0278965456137
1984-10-10,546.7292944663399
1984-10-11,546.554639224278
1984-10-12,546.5304883023166
1984-10-15,546.6920542807906
1984-10-16,546.7342685842968
1984-10-17,546.7361233337841
1984-10-18,547.3389013918512
1984-10-19,547.7526656196811
1984-10-22,548.0822514164006
1984-10-23,548.3847343685935
1984-10-24,548.6162087225923
1984-10-25,548.5495281594252
1984-10-26,548.390617629859
1984-10-29,548.1915639282561
1984-10-30,548.2396488036715
1984-10-31,548.1761215726136
1984-11-01,548.331956684884
1984-11-02,548.4282432568776
1984-11-05,548.5896947299416
1984-11-06,548.985172438933
1984-11-07,549.0045703079858
1984-11-08,549.0334527861377
1984-11-09,548.8706518733987
1984-11-12,548.779966421393
1984-11-13,548.4940309142522
1984-11-14,548.2593976958423
1984-11-15,548.0759106139429
1984-11-16,547.7081059640475
1984-11-19,547.2541561931481
1984-11-20,546.9889330182149
1984-11-21,546.831396639682
1984-11-22,546.831396639682
1984-11-23,546.8666601995935
1984-11-26,546.7414597921056
1984-11-27,546.8129523763362
1984-11-28,546.5959426671454
1984-11-29,546.2637380078736
1984-11-30,545.938150628195
1984-12-03,545.6055953400769
1984-12-04,545.3343824846203
1984-12-05,544.8959578067163
1984-12-06,544.5799079355193
1984-12-07,544.2125321622799
1984-12-10,544.0479184540739
1984-12-11,543.9277360629571
1984-12-12,543.7682769780753
1984-12-13,543.4006827013608
1984-12-14,543.304963615054
1984-12-17,543.3759634500925
1984-12-18,543.9863430719294
1984-12-19,544.4102242219747
1984-12-20,544.6465922826562
1984-12-21,544.8724421409639
1984-12-24,545.1364879237872
1984-12-25,545.1364879237872
1984-12-26,545.2638015594159
1984-12-27,545.3141031130606
1984-12-28,545.4473475566753
1984-12-31,545.5367461212876
1985-01-01,545.5367461212876
1985-01-02,545.3700495793048
1985-01-03,545.0445669805799
1985-01-04,544.6816615138595
1985-01-07,544.4589678275953
1985-01-08,544.2424785699329
1985-01-09,544.2820998900642
1985-01-10,544.7048487759307
1985-01-11,544.9692193642109
1985-01-14,545.5110617252875
1985-01-15,545.9381328793576
1985-01-16,546.3282441463308
1985-01-17,546.6008018887031
1985-01-18,546.9363766915387
1985-01-21,547.7461812883256
1985-01-22,548.394296245569
1985-01-23,549.2153719625417
1985-01-24,549.8510313271702
1985-01-25,550.4327532647881
1985-01-28,550.9375170554551
1985-01-29,551.7452706049412
1985-01-30,552.3062238231046
1985-01-31,552.7935597198651
1985-02-01,553.1152936593514
1985-02-04,553.6121484900368
1985-02-05,554.008026154473
1985-02-06,554.3506941831853
1985-02-07,554.9070431632281
1985-02-08,555.4089924430589
1985-02-11,555.5852658605174
1985-02-12,555.8115034752057
1985-02-13,556.3179578833679
1985-02-14,556.6109456574633
1985-02-15,556.7512496794129
1985-02-18,556.7512496794129
1985-02-19,556.9090202585596
1985-02-20,556.9273194045144
1985-02-21,556.85969525792
1985-02-22,556.7632922412813
1985-02-25,556.774194348644
1985-02-26,556.94579211245
1985-02-27,556.9091586545945
1985-02-28,557.0126538950074
1985-03-01,557.3416376907203
1985-03-04,557.4218513099739
1985-03-05,557.5769285934857
1985-03-06,557.4830100094686
1985-03-07,557.2561179221855
1985-03-08,557.0150783381224
1985-03-11,556.7915449715949
1985-03-12,556.6729677805387
1985-03-13,556.3419957409399
1985-03-14,555.9854907303339
1985-03-15,555.6124496194388
1985-03-18,555.1119426852542
1985-03-19,555.0808560131453
1985-03-20,554.9882814475361
1985-03-21,554.9008337370637
1985-03-22,554.7291233463775
1985-03-25,554.4832266196601
1985-03-26,554.3492839184245
1985-03-27,554.3257423029836
1985-03-28,554.2695695588224
1985-03-29,554.2849634177618
1985-04-01,554.387019654981
1985-04-02,554.341374580535
1985-04-03,554.1006854803497
1985-04-04,553.9237922484251
1985-04-05,553.9237922484251
1985-04-08,553.5459029787132
1985-04-09,553.2870365095481
1985-04-10,553.2566592321198
1985-04-11,553.28117906805
1985-04-12,553.3463787102075
1985-04-15,553.3779973729773
1985-04-16,553.4797608995442
1985-04-17,553.5499245448693
1985-04-18,553.482623571815
1985-04-19,553.4360179431328
1985-04-22,553.4013236762285
1985-04-23,553.564323887968
1985-04-24,553.6589761762523
1985-04-25,553.8501106173246
1985-04-26,553.874064378245
1985-04-29,553.6380186819586
1985-04-30,553.4305973603485
1985-05-01,553.057613518148
1985-05-02,552.7711950190128
1985-05-03,552.6498696653781
1985-05-06,552.5490160105101
1985-05-07,552.5609874947943
1985-05-08,552.5952185955872
1985-05-09,552.7378015346765
1985-05-10,553.2477824576067
1985-05-13,553.6912634773958
1985-05-14,553.9698948302896
1985-05-15,554.2804330925866
1985-05-16,554.7430230025109
1985-05-17,555.2511454706776
1985-05-20,555.982224287855
1985-05-21,556.5679422168464
1985-05-22,557.0196392618764
1985-05-23,557.3472952669139
1985-05-24,557.6951920095182
1985-05-27,557.6951920095182
1985-05-28,557.8929910689268
1985-05-29,558.1013490499217
1985-05-30,558.274134497251
1985-05-31,558.5817093412537
1985-06-03,558.9043920495506
1985-06-04,559.2092239544586
1985-06-05,559.4308834979975
1985-06-06,559.8330638430423
1985-06-07,559.926910901284
1985-06-10,560.0454248271171
1985-06-11,560.0763019382402
1985-06-12,559.9220625346113
1985-06-13,559.5158537571158
1985-06-14,559.315743511008
1985-06-17,559.0742013139576
1985-06-18,558.9338054762359
1985-06-19,558.7030290755696
1985-06-20,558.5835316900964
1985-06-21,558.5319590517364
1985-06-24,558.5994442622713
1985-06-25,558.6707099319245
1985-06-26,558.8638547568214
1985-06-27,559.1464673934031
1985-06-28,559.3599069469801
1985-07-01,559.6484789343307
1985-07-02,559.8673100896133
1985-07-03,559.9892974194148
1985-07-04,559.9892974194148
1985-07-05,560.2739439673526
1985-07-08,560.3422825630753
1985-07-09,560.3176061685252
1985-07-10,560.455045314575
1985-07-11,560.5865040441383
1985-07-12,560.7504092990954
1985-07-15,560.8246992124689
1985-07-16,561.234146770553
1985-07-17,561.6830650516494
1985-07-18,561.9837176380669
1985-07-19,562.1980738007668
1985-07-22,562.2648078219648
1985-07-23,562.0942983627483
1985-07-24,561.7464825012706
1985-07-25,561.5491186174869
1985-07-26,561.3817782369131
1985-07-29,560.8646916024514
1985-07-30,560.493528921959
1985-07-31,560.2741775228737
1985-08-01,560.2891284533421
1985-08-02,560.1539301750737
1985-08-05,559.9934047314641
1985-08-06,559.4256061657314
1985-08-07,558.960976907032
1985-08-08,558.6580787851234
1985-08-09,558.3438931081894
1985-08-12,558.0138367358968
1985-08-13,557.722913484339
1985-08-14,557.4605506918025
1985-08-15,557.152553299918
1985-08-16,556.7866310477225
1985-08-19,556.5406016325043
1985-08-20,556.5534971603727
1985-08-21,556.612009877044
1985-08-22,556.4456386353185
1985-08-23,556.2399940710146
1985-08-26,556.1351650540212
1985-08-27,556.0780272574317
1985-08-28,556.0394002909408
1985-08-29,556.040648328296
1985-08-30,555.9416776606159
1985-09-02,555.9416776606159
1985-09-03,555.8179828031527
1985-09-04,555.6601572479301
1985-09-05,555.5820256976623
1985-09-06,555.6096502161836
1985-09-09,555.5958790476052
1985-09-10,555.3471887763898
1985-09-11,554.9206292351596
1985-09-12,554.4138258817869
1985-09-13,553.8493801968045
1985-09-16,553.4354489027713
1985-09-17,552.7520542488535
1985-09-18,552.2322382885602
1985-09-19,551.9934848826475
1985-09-20,551.6879865467624
1985-09-23,551.6534814301652
1985-09-24,551.4259091165524
1985-09-25,550.909706751119
1985-09-26,550.5869053183364
1985-09-27,550.2910837707514
1985-09-30,550.0664292802884
1985-10-01,550.3077333380934
1985-10-02,550.259400560156
1985-10-03,550.2642089301361
1985-10-04,550.0968497225864
1985-10-07,549.9434854058975
1985-10-08,549.7728845007099
1985-10-09,549.6520582795506
1985-10-10,549.580975162463
1985-10-11,549.7838498262334
1985-10-14,550.1396759750667
1985-10-15,550.388557261221
1985-10-16,550.7848752066708
1985-10-17,551.0754424117714
1985-10-18,551.2374268506638
1985-10-21,551.3744029463301
1985-10-22,551.6306903200333
1985-10-23,552.0039805316467
1985-10-24,552.2037153617518
1985-10-25,552.2974800464592
1985-10-28,552.4626131418187
1985-10-29,552.767224404159
1985-10-30,553.1065836661893
1985-10-31,553.3118030911972
1985-11-01,553.7223762408572
1985-11-04,554.0963727026524
1985-11-05,554.5146027702582
1985-11-06,554.9130161475123
1985-11-07,555.2704123309311
1985-11-08,555.7622547703735
1985-11-11,556.6727839523971
1985-11-12,557.5761663655749
1985-11-13,558.2732108744999
1985-11-14,559.1000205823042
1985-11-15,559.7118668582889
1985-11-18,560.3223094033596
1985-11-19,560.8432698573171
1985-11-20,561.3382259611523
1985-11-21,562.0514351924534
1985-11-22,562.6277792487806
1985-11-25,563.0892468785288
1985-11-26,563.5199483350978
1985-11-27,564.2058713607864
1985-11-28,564.2058713607864
1985-11-29,564.7039641253697
1985-12-02,564.9171492079367
1985-12-03,565.2029436041739
1985-12-04,565.8676634582519
1985-12-05,566.3801996200743
1985-12-06,566.8311011847272
1985-12-09,567.284978671825
1985-12-10,567.6926069607275
1985-12-11,568.3050795659532
1985-12-12,568.8644905821808
1985-12-13,569.7478483609747
1985-12-16,570.732738175194
1985-12-17,571.4212802612981
1985-12-18,571.9111249566774
1985-12-19,572.3530671924264
1985-12-20,572.8428399639662
1985-12-23,572.8854561566454
1985-12-24,572.7799802948434
1985-12-25,572.7799802948434
1985-12-26,572.7826369084906
1985-12-27,573.0659807175697
1985-12-30,573.4704055736149
1985-12-31,573.6910835668748
1986-01-01,573.6910835668748
1986-01-02,573.7768226792391
1986-01-03,574.0414882783405
1986-01-06,574.3057389796332
1986-01-07,574.9018250368357
1986-01-08,574.391956097179
1986-01-09,573.7738224329282
1986-01-10,573.1776915761714
1986-01-13,572.7953048685699
1986-01-14,572.4390344783849
1986-01-15,572.347192346255
1986-01-16,572.3660572323791
1986-01-17,572.1799730030419
1986-01-20,572.0480867017037
1986-01-21,571.5924085805897
1986-01-22,570.860670632798
1986-01-23,570.4430243845603
1986-01-24,570.3355772414842
1986-01-27,570.3613074846686
1986-01-28,570.8926913818627
1986-01-29,571.2878125659535
1986-01-30,571.4979566216358
1986-01-31,572.0101611518094
1986-02-03,572.7579769263849
1986-02-04,573.196385341601
1986-02-05,573.6178957870092
1986-02-06,573.9890498629909
1986-02-07,574.5705011327732
1986-02-10,575.2483580361089
1986-02-11,575.7273901596151
1986-02-12,576.1849875423901
1986-02-13,576.777268805675
1986-02-14,577.5590689079179
1986-02-17,577.5590689079179
1986-02-18,578.6638407102033
1986-02-19,579.3112575086267
1986-02-20,580.2462452651772
1986-02-21,581.1923422981341
1986-02-24,582.1050770698555
1986-02-25,582.721952900762
1986-02-26,583.3014206122948
1986-02-27,584.132194774225
1986-02-28,584.6975780311217
1986-03-03,585.1243551955508
1986-03-04,585.3640834442309
1986-03-05,585.7069318669355
1986-03-06,586.1579854308866
1986-03-07,586.4574270124406
1986-03-10,586.9239876704385
1986-03-11,588.0154097735286
1986-03-12,588.902818574288
1986-03-13,589.873618777388
1986-03-14,590.8821221175075
1986-03-17,591.5496378337953
1986-03-18,592.4635222889465
1986-03-19,593.1554843641948
1986-03-20,593.912916291313
1986-03-21,594.2782886438545
1986-03-24,594.5942757685975
1986-03-25,594.9968243062925
1986-03-26,595.7414347820363
1986-03-27,596.4154751134726
1986-03-28,596.4154751134726
1986-03-31,596.9928688621476
1986-04-01,596.9028891375619
1986-04-02,596.9474227163579
1986-04-03,596.3891884569769
1986-04-04,595.4220713787234
1986-04-07,594.6333170354574
1986-04-08,594.7282941864901
1986-04-09,594.7802117281501
1986-04-10,595.156088522921
1986-04-11,595.3137637277458
1986-04-14,595.7428796041494
1986-04-15,596.0943525586571
1986-04-16,597.0470512807454
1986-04-17,597.9546496090571
1986-04-18,598.5713866791315
1986-04-21,599.4658136284185
