index,price
1982-09-14,0.0
1982-09-15,0.01171875
1982-09-16,-0.005614079048200438
1982-09-17,-0.04688065832306165
1982-09-20,-0.037436673397564846
1982-09-21,0.09306383795887996
1982-09-22,-0.007156496659149525
1982-09-23,-0.002406533024213786
1982-09-24,-0.04023190571251689
1982-09-27,-0.012964955748202556
1982-09-28,-0.07983636868914346
1982-09-29,-0.2581224204116097
1982-09-30,-0.4287260839554392
1982-10-01,-0.5168118276304767
1982-10-04,-0.5529126496240906
1982-10-05,-0.5873782827441119
1982-10-06,-0.3174290623082925
1982-10-07,0.18041260797303948
1982-10-08,0.7064975823457189
1982-10-11,1.3649801173638707
1982-10-12,1.7918833784433446
1982-10-13,2.3659722055216434
1982-10-14,2.656538058846536
1982-10-15,2.908101522392599
1982-10-18,3.328976365443509
1982-10-19,3.577521494974121
1982-10-20,4.042982927296748
1982-10-21,4.390223285691604
1982-10-22,4.477681381425896
1982-10-25,4.1805820427164235
1982-10-26,4.108057938110392
1982-10-27,3.9530276427512945
1982-10-28,3.7105979499195882
1982-10-29,3.5357560349414143
1982-11-01,3.5831692204067167
1982-11-02,3.709892193141741
1982-11-03,4.1701287290808295
1982-11-04,4.556371005698793
1982-11-05,4.799992900646089
1982-11-08,4.910201375051088
1982-11-09,5.254975546010201
1982-11-10,5.212526424251109
1982-11-11,5.341585413718008
1982-11-12,5.1705174194419214
1982-11-15,4.701592849833105
1982-11-16,4.267586097344974
1982-11-17,4.036629704600614
1982-11-18,3.8624427290014864
1982-11-19,3.4621986341303455
1982-11-22,2.830979258351249
1982-11-23,2.270255918077055
1982-11-24,1.8830584962146304
1982-11-25,1.8830584962146304
1982-11-26,1.6080566911373353
1982-11-29,1.255538169594388
1982-11-30,1.4059760572499727
1982-12-01,1.4748684807740347
1982-12-02,1.5907021083929749
1982-12-03,1.7058236465522896
1982-12-06,2.1567988116493098
1982-12-07,2.559390454918116
1982-12-08,2.681147182152813
1982-12-09,2.631406418578308
1982-12-10,2.539834712488755
1982-12-13,2.5572687527270546
1982-12-14,2.1646033598128724
1982-12-15,1.7810588235005298
1982-12-16,1.4403012704083267
1982-12-17,1.363876833999825
1982-12-20,1.1506992964796154
1982-12-21,1.300684302392483
1982-12-22,1.3473415107480378
1982-12-23,1.4486987100829083
1982-12-24,1.4486987100829083
1982-12-27,1.9287298289817727
1982-12-28,2.0808419163208782
1982-12-29,2.2660858589079
1982-12-30,2.2383669974718714
1982-12-31,2.263950788555917
1983-01-03,2.022628875673149
1983-01-04,2.1241868003563695
1983-01-05,2.235487416046567
1983-01-06,2.6761519567833147
1983-01-07,3.040292851989534
1983-01-10,3.48295416774738
1983-01-11,3.7729791701458453
1983-01-12,4.0071150020363575
1983-01-13,4.202000439911899
1983-01-14,4.350210020104441
1983-01-17,4.488571707620508
1983-01-18,4.579582922754412
1983-01-19,4.458856050954637
1983-01-20,4.458445823841771
1983-01-21,4.1199866829414304
1983-01-24,3.6235943988790495
1983-01-25,3.2338169323642205
1983-01-26,2.88502225193497
1983-01-27,2.930875371010643
1983-01-28,2.8776347372615874
1983-01-31,2.9790775503466875
1983-02-01,2.7171622302332707
1983-02-02,2.5516760486486874
1983-02-03,2.473344676318561
1983-02-04,2.695904613839616
1983-02-07,2.8884500826740123
1983-02-08,2.836914182541932
1983-02-09,2.7822284361368474
1983-02-10,3.0540827108126223
1983-02-11,3.1721472320335806
1983-02-14,3.44492186260959
1983-02-15,3.5280957585511032
1983-02-16,3.4918016198903388
1983-02-17,3.5162406980597325
1983-02-18,3.5411220934652192
1983-02-21,3.5411220934652192
1983-02-22,3.2686918987160425
1983-02-23,3.2553122741915104
1983-02-24,3.524129795570161
1983-02-25,3.666164886123056
1983-02-28,3.6014395779661754
1983-03-01,3.8349277846519954
1983-03-02,4.019136981451538
1983-03-03,4.2205379167538695
1983-03-04,4.408759955089181
1983-03-07,4.545190305849474
1983-03-08,4.420015390625736
1983-03-09,4.451204275950317
1983-03-10,4.292508659975056
1983-03-11,4.167348435914846
1983-03-14,4.079840475369338
1983-03-15,4.00712328292127
1983-03-16,3.6463717964131774
1983-03-17,3.3384826302369675
1983-03-18,3.1505381875746252
1983-03-21,3.1477492902907898
1983-03-22,3.029380146744643
1983-03-23,3.228897864267992
1983-03-24,3.399829901531348
1983-03-25,3.3857848162597293
1983-03-28,3.3611074528317886
1983-03-29,3.254023580256103
1983-03-30,3.344839441539193
1983-03-31,3.176734752692255
1983-04-01,3.176734752692255
1983-04-04,3.1439485564877714
1983-04-05,2.9609520113750705
1983-04-06,2.7573349067537265
1983-04-07,2.61803732333226
1983-04-08,2.494903404852721
1983-04-11,2.6813219088098776
1983-04-12,2.8721953028423286
1983-04-13,3.088894493717703
1983-04-14,3.4437695170501
1983-04-15,3.7114221308329434
1983-04-18,3.998626786326213
1983-04-19,4.128144714835003
1983-04-20,4.420671207910232
1983-04-21,4.611860850357175
1983-04-22,4.760665935635416
1983-04-25,4.724056621479804
1983-04-26,5.024681202835495
1983-04-27,5.239439949135772
1983-04-28,5.524357923532079
1983-04-29,5.828778205352364
1983-05-02,5.9618377460516285
1983-05-03,6.0658332825887555
1983-05-04,6.218493660027548
1983-05-05,6.381767187031301
1983-05-06,6.726819198142607
1983-05-09,6.961557759880179
1983-05-10,7.136010417130024
1983-05-11,7.163254484667505
1983-05-12,7.086423711482553
1983-05-13,7.05509985817605
1983-05-16,6.863913900986859
