index,price
1984-10-18,546.1278572356046
1984-10-19,546.2754247882228
1984-10-22,546.408941591297
1984-10-23,546.5413498080287
1984-10-24,546.6602043557851
1984-10-25,546.7035560238123
1984-10-26,546.719034962532
1984-10-29,546.7184417029453
1984-10-30,546.7770606176239
1984-10-31,546.8058032146398
1984-11-01,546.8896758102024
1984-11-02,546.9600161542194
1984-11-05,547.0483643115571
1984-11-06,547.2007959993518
1984-11-07,547.2613926623778
1984-11-08,547.3231945979824
1984-11-09,547.3333479207176
1984-11-12,547.3571594545525
1984-11-13,547.3258870402143
1984-11-14,547.3002503556044
1984-11-15,547.2816228178334
1984-11-16,547.2092847660975
1984-11-19,547.1050903684617
1984-11-20,547.0398132808116
1984-11-21,546.9967266738502
1984-11-22,546.9967266738502
1984-11-23,547.0000259505179
1984-11-26,546.9649247242897
1984-11-27,546.9756046155611
1984-11-28,546.9158891811458
1984-11-29,546.8215621152901
1984-11-30,546.7207980975476
1984-12-03,546.6106373900755
1984-12-04,546.5088327594503
1984-12-05,546.3580787158561
1984-12-06,546.2296405310956
1984-12-07,546.081660252129
1984-12-10,545.9795553047627
1984-12-11,545.8870718115836
1984-12-12,545.7833847741581
1984-12-13,545.6231591556137
1984-12-14,545.5279422025948
1984-12-17,545.4767060158154
1984-12-18,545.5717911607359
1984-12-19,545.6339651181358
1984-12-20,545.6580252662756
1984-12-21,545.6860231161868
1984-12-24,545.7303784167883
1984-12-25,545.7303784167883
1984-12-26,545.7423221708669
1984-12-27,545.7393435213656
1984-12-28,545.7590161246209
1984-12-31,545.7715936748044
1985-01-01,545.7715936748044
1985-01-02,545.7245246334036
1985-01-03,545.6345261497999
1985-01-04,545.5262743157443
1985-01-07,545.4431948952081
1985-01-08,545.3564540305478
1985-01-09,545.3300429668426
1985-01-10,545.4042362672714
1985-01-11,545.4497694279959
1985-01-14,545.5751408498223
1985-01-15,545.6848365358509
1985-01-16,545.7956500527937
1985-01-17,545.8848720844585
1985-01-18,545.9969364614227
1985-01-21,546.2424384535542
1985-01-22,546.4635320721607
1985-01-23,546.7447893272515
1985-01-24,546.994101421069
1985-01-25,547.2414872342886
1985-01-28,547.4790090388512
1985-01-29,547.8062781043072
1985-01-30,548.0826985574273
1985-01-31,548.3483588266248
1985-02-01,548.5765198342407
1985-02-04,548.8545124396499
1985-02-05,549.1122097639748
1985-02-06,549.3598491625104
1985-02-07,549.6676638175378
1985-02-08,549.968577231515
1985-02-11,550.1883276709583
1985-02-12,550.4199169872389
1985-02-13,550.726246019172
1985-02-14,550.9815186695214
1985-02-15,551.1969198849487
1985-02-18,551.1969198849487
1985-02-19,551.4166267259969
1985-02-20,551.599581739926
1985-02-21,551.7552190899454
1985-02-22,551.8958515577111
1985-02-25,552.0559521318552
1985-02-26,552.2525859890542
1985-02-27,552.3942632020362
1985-02-28,552.5665662686312
1985-03-01,552.7957394330508
1985-03-04,552.9627081282086
1985-03-05,553.1465365856158
1985-03-06,553.2634484532563
1985-03-07,553.3381268337642
1985-03-08,553.3991593616895
1985-03-11,553.4549868587677
1985-03-12,553.5296767859728
1985-03-13,553.5414590388855
1985-03-14,553.5353739230203
1985-03-15,553.5136128371233
1985-03-18,553.4465699980396
1985-03-19,553.4910438959814
1985-03-20,553.5166556864963
1985-03-21,553.5398529149995
1985-03-22,553.537013128041
1985-03-25,553.509002626302
1985-03-26,553.5039856293163
1985-03-27,553.5243533065077
1985-03-28,553.5346125774918
1985-03-29,553.5618559763176
1985-04-01,553.6118170217746
1985-04-02,553.6240203632548
1985-04-03,553.5824248016709
1985-04-04,553.5515807939818
1985-04-05,553.5515807939818
1985-04-08,553.4706796940454
1985-04-09,553.4086623447291
1985-04-10,553.3970989754769
1985-04-11,553.3988020133297
1985-04-12,553.4116993817876
1985-04-15,553.4177443789442
1985-04-16,553.4428236105094
1985-04-17,553.4622646790442
1985-04-18,553.4474819839926
1985-04-19,553.4363833332744
1985-04-22,553.4272468855239
1985-04-23,553.4693987100309
1985-04-24,553.4974298346921
1985-04-25,553.5531580835581
1985-04-26,553.5689404326664
1985-04-29,553.5159787387279
1985-04-30,553.4647471290378
1985-05-01,553.364508303692
1985-05-02,553.2786078300298
1985-05-03,553.23027743874
1985-05-06,553.1850943016269
1985-05-07,553.1682042916682
1985-05-08,553.1581682987185
1985-05-09,553.1783957469914
1985-05-10,553.3003191422613
1985-05-13,553.4167442643026
1985-05-14,553.499552149663
1985-05-15,553.5969857728093
1985-05-16,553.7415436454102
1985-05-17,553.9081500294855
1985-05-20,554.1447059893942
1985-05-21,554.3580320435402
1985-05-22,554.5473206803349
1985-05-23,554.7117896567448
1985-05-24,554.8866697717605
1985-05-27,554.8866697717605
1985-05-28,555.0257271797276
1985-05-29,555.1697615185025
1985-05-30,555.3073538493184
1985-05-31,555.480467252589
1985-06-03,555.6622270022402
1985-06-04,555.8443366309212
1985-06-05,556.0092034751049
1985-06-06,556.2229022490354
1985-06-07,556.3625399319196
1985-06-10,556.5071297048345
1985-06-11,556.6278601438978
1985-06-12,556.6969279632951
1985-06-13,556.6922608726505
1985-06-14,556.7289992923581
