index,positions,prices
1999-04-20,14.233893258024006,1459.2
1999-04-21,11.487235266259495,1495.9
1999-04-22,12.38637973727419,1513.3
1999-04-23,13.568626805506089,1509.2
1999-04-26,14.969285210982733,1515.7
1999-04-27,16.538735548866274,1520.7
1999-04-28,15.987263137343112,1503.2
1999-04-29,15.847891352872413,1491.7
1999-04-30,15.42086275215443,1480.7
1999-05-03,14.509261219390842,1503.4
1999-05-04,13.811385857273635,1487.2
1999-05-05,14.108419495158694,1496.2
1999-05-06,13.952036563504253,1486.5
1999-05-07,14.217231950405667,1495.4
1999-05-10,14.49915803982777,1491.2
1999-05-11,14.863254165786262,1502.4
1999-05-12,15.695487025211232,1513.3
1999-05-13,17.05824889964307,1519.2
1999-05-14,11.95047076657884,1483.5
1999-05-17,11.87396757407338,1485.2
1999-05-18,11.838340730401761,1485.4
1999-05-19,11.933096991233569,1493.4
1999-05-20,11.817713047417138,1486.7
1999-05-21,11.369028128940974,1479.0
1999-05-24,8.966655257733823,1456.7
1999-05-25,5.760044062963225,1428.7
1999-05-26,4.202760464555814,1448.7
1999-05-27,2.5445567576667245,1430.2
1999-05-28,1.5088899992336424,1441.4
1999-05-31,1.5088899992336424,
1999-06-01,0.3942006374562116,1439.8
1999-06-02,-0.5384662442218306,1440.4
1999-06-03,-1.0186998171009853,1449.2
1999-06-04,-0.3664569076566271,1473.9
1999-06-07,0.19709188769666405,1476.4
1999-06-08,0.28605151499159515,1465.5
1999-06-09,0.27455196276182403,1463.0
1999-06-10,-0.21657493939787636,1451.7
1999-06-11,-1.1390073319002938,1440.5
1999-06-14,-2.027243348381681,1440.5
1999-06-15,-2.3680952191138394,1449.5
1999-06-16,-1.3242374184100796,1473.5
1999-06-17,-0.1304714692727217,1486.5
1999-06-18,1.0047712099454185,1487.5
1999-06-21,2.2768638621092943,1491.5
1999-06-22,2.752928502933689,1479.5
1999-06-23,2.9328812850537176,1472.5
1999-06-24,2.5566820009681206,1462.5
1999-06-25,2.131134447724417,1459.5
1999-06-28,2.3624103173816056,1474.5
1999-06-29,3.2750929783787757,1487.5
1999-06-30,4.698022397366935,1512.5
1999-07-01,6.957890941965401,1522.5
1999-07-02,9.541832655562748,1536.5
1999-07-05,9.541832655562748,
1999-07-06,11.758655819157799,1533.5
1999-07-07,14.551462152309073,1535.5
1999-07-08,17.25415848680652,1536.5
1999-07-09,20.212118145425304,1544.5
1999-07-12,22.17835279043041,1539.5
1999-07-13,23.66933754327298,1534.5
1999-07-14,26.004343555187237,1539.5
1999-07-15,28.359049838386273,1549.5
1999-07-16,31.434627968451135,1558.5
1999-07-19,31.16946722519671,1548.5
1999-07-20,20.390879275034198,1518.5
1999-07-21,20.2345399086289,1515.5
1999-07-22,17.338980828511975,1498.5
1999-07-23,16.15950648478589,1493.5
1999-07-26,14.450951256066904,1485.5
1999-07-27,13.12434734221946,1494.5
1999-07-28,12.536595213397435,1498.5
1999-07-29,9.747485170129712,1480.5
1999-07-30,6.545748500510785,1461.5
1999-08-02,4.6839236289386275,1467.5
1999-08-03,2.5649772081894526,1459.5
1999-08-04,-0.5426075308659521,1439.5
1999-08-05,-2.2976003800285727,1452.5
1999-08-06,-4.5980026397866025,1437.5
1999-08-09,-7.152808267138856,1433.5
1999-08-10,-10.015118526072321,1420.5
1999-08-11,-10.875804233182492,1434.5
1999-08-12,-12.637448058800254,1435.5
1999-08-13,-9.391930110168218,1463.5
1999-08-16,-9.071706619468905,1469.5
1999-08-17,-8.235867492936318,1478.5
1999-08-18,-7.875270268159076,1464.5
1999-08-19,-8.266386371649217,1457.5
1999-08-20,-7.574011117371795,1470.5
1999-08-23,-4.927585446091611,1496.5
1999-08-24,-3.558609261665216,1500.5
1999-08-25,-1.576573723075175,1513.5
1999-08-26,-0.5323957693743567,1497.5
1999-08-27,-0.34436284885468493,1482.5
1999-08-30,-1.16486024756292,1456.5
1999-08-31,-2.2407768517330173,1450.5
1999-09-01,-2.518185876308791,1464.5
1999-09-02,-3.357958987653269,1450.5
1999-09-03,-1.5780565387231302,1493.5
1999-09-06,-1.5780565387231296,
1999-09-07,-1.177298923296582,1483.5
1999-09-08,-1.1170358770982327,1476.5
1999-09-09,-1.1120044014087296,1475.5
1999-09-10,-0.7676803701289878,1484.5
1999-09-13,-0.7149364588896767,1477.5
1999-09-14,-1.042311197837076,1467.5
1999-09-15,-1.981029272815024,1447.5
1999-09-16,-2.886440922520485,1449.5
1999-09-17,-2.761147473836921,1467.5
1999-09-20,-3.000360567114949,1464.5
1999-09-21,-3.6573251886090326,1437.5
1999-09-22,-4.753853154899946,1437.5
1999-09-23,-5.77341066039358,1406.5
1999-09-24,-7.63713335899603,1404.5
1999-09-27,-8.888560973015613,1412.5
1999-09-28,-10.42717297141965,1409.5
1999-09-29,-12.079067214828692,1395.5
1999-09-30,-11.71970459160635,1414.5
1999-10-01,-12.900840160554113,1408.5
1999-10-04,-10.84213885512152,1434.5
1999-10-05,-10.999798261369389,1434.25
1999-10-06,-9.949883214639174,1450.0
1999-10-07,-9.718122189645339,1444.5
1999-10-08,-8.223218944446174,1462.5
1999-10-11,-8.223218944446174,
1999-10-12,-7.797065169548998,1441.5
1999-10-13,-6.8234207181651065,1404.5
1999-10-14,-7.958235081136854,1405.5
1999-10-15,-8.345715970535364,1372.5
1999-10-18,-9.560629592735705,1381.5
1999-10-19,-10.488958959196625,1389.5
1999-10-20,-10.102858563150612,1408.5
1999-10-21,-10.447449252556208,1411.5
1999-10-22,-10.115506278500725,1423.5
1999-10-25,-10.234009935926643,1416.5
1999-10-26,-10.468985470553669,1401.5
1999-10-27,-9.544100114948954,1421.5
1999-10-28,-5.627956808056305,1466.5
1999-10-29,-3.748516337665011,1491.5
1999-11-01,-2.546597857077377,1477.5
1999-11-02,-1.7728776304909437,1467.5
1999-11-03,-0.8931855797717116,1475.5
1999-11-04,0.17930679610091602,1484.5
1999-11-05,1.6032522778205034,1500.5
1999-11-08,2.9372647347087177,1499.5
1999-11-09,3.689685556869491,1487.5
1999-11-10,4.786696657871344,1496.5
1999-11-11,6.083474405227019,1503.5
1999-11-12,7.640119943690535,1516.5
1999-11-15,9.331930112345896,1518.5
1999-11-16,10.531424824883498,1546.5
1999-11-17,11.516867617422601,1533.5
1999-11-18,13.416004650820286,1544.5
1999-11-19,15.158698618915336,1542.5
1999-11-22,16.913438330308203,1542.5
1999-11-23,16.570661675797982,1527.5
1999-11-24,17.791074707064205,1537.5
1999-11-25,17.791074707064208,
1999-11-26,17.906240569913052,1530.5
1999-11-29,18.52660582587673,1525.5
1999-11-30,16.27110729436,1506.5
1999-12-01,16.356560664223792,1518.5
1999-12-02,17.083579759698463,1528.5
1999-12-03,16.567495913321334,1554.5
1999-12-06,16.576287073814747,1541.5
1999-12-07,16.610322928531545,1531.5
1999-12-08,16.13889065456344,1520.5
1999-12-09,16.57886380539999,1526.5
1999-12-10,17.287271744552385,1531.5
1999-12-13,18.14369884096551,1533.5
1999-12-14,17.337166180850705,1521.5
1999-12-15,17.749686983365386,1525.5
1999-12-16,18.352981505579407,1533.5
1999-12-17,19.38243429600292,1541.5
1999-12-20,19.081634827319288,1531.5
1999-12-21,18.665443773689674,1550.5
1999-12-22,20.375985774392856,1553.5
1999-12-23,19.94911246323174,1577.5
1999-12-24,19.949112463231746,
1999-12-27,21.26963766527525,1574.5
1999-12-28,23.780423404559752,1575.5
1999-12-29,26.44346068723868,1578.5
1999-12-30,28.731553550811345,1577.5
1999-12-31,31.431150906711515,1581.5
2000-01-03,27.120966417226974,1563.5
2000-01-04,10.693729940925245,1508.5
2000-01-05,9.795945027837806,1510.5
2000-01-06,8.558524367135782,1500.5
2000-01-07,5.4274041395859545,1557.5
2000-01-10,6.01105216817478,1571.5
2000-01-11,5.838238343435663,1550.5
2000-01-12,5.7074410195823075,1538.5
2000-01-13,5.83922894474574,1555.5
2000-01-14,6.29140670987454,1575.5
2000-01-17,6.29140670987454,
2000-01-18,6.419015227938376,1565.5
2000-01-19,7.041256658075513,1569.5
2000-01-20,6.863329325017815,1553.5
2000-01-21,6.931047931462791,1549.5
2000-01-24,4.56578005628716,1508.5
2000-01-25,3.970638177642764,1515.5
2000-01-26,3.3895200103208483,1512.5
2000-01-27,2.6919567499037633,1506.5
2000-01-28,0.7292826177084897,1462.5
2000-01-31,0.12543407685541325,1497.5
2000-02-01,-0.04595761715517326,1513.5
2000-02-02,-0.22430507144268377,1512.5
2000-02-03,0.008514178520366365,1533.5
2000-02-04,0.1229622094120128,1528.5
2000-02-07,0.15136896225696844,1524.5
2000-02-08,0.541900450675253,1542.5
2000-02-09,0.27921516309290834,1514.5
2000-02-10,0.12480587854777656,1516.5
2000-02-11,-0.4910766001314129,1493.5
2000-02-14,-1.0305578849826709,1495.5
2000-02-15,-1.269486469794999,1506.5
2000-02-16,-1.8536985710235077,1489.5
2000-02-17,-2.6245146402305752,1482.5
2000-02-18,-3.643200550576709,1449.5
2000-02-21,-3.6432005505767076,
2000-02-22,-4.953804769861159,1445.5
2000-02-23,-5.619600087793163,1461.5
2000-02-24,-6.758066962072917,1451.5
2000-02-25,-8.08889662687811,1434.5
2000-02-28,-8.986317306733332,1444.5
2000-02-29,-8.311102360179353,1468.5
2000-03-01,-8.079237101262592,1481.5
2000-03-02,-8.14873229803204,1481.5
2000-03-03,-6.621942954413931,1507.5
2000-03-06,-6.186068141732968,1491.5
2000-03-07,-5.454941029170269,1448.5
2000-03-08,-5.66255466611187,1463.5
2000-03-09,-4.362418213058209,1500.5
2000-03-10,-4.148580703927768,1495.5
2000-03-13,-4.14083166887978,1479.5
2000-03-14,-4.452615885524533,1457.5
2000-03-15,-3.666599602192252,1491.5
2000-03-16,-1.5804557889726119,1555.5
2000-03-17,-0.5926514948282171,1566.5
2000-03-20,0.1921297219537141,1555.5
2000-03-21,1.2840107491677588,1585.5
2000-03-22,2.485513397590567,1595.5
2000-03-23,3.880708987131118,1621.5
2000-03-24,5.49446680462719,1633.5
2000-03-27,6.3517812870150605,1615.5
2000-03-28,7.243770400991769,1607.5
2000-03-29,8.208201472630588,1607.5
2000-03-30,7.922064999309526,1582.5
2000-03-31,8.502829642043297,1592.5
2000-04-03,9.251840879581684,1605.5
2000-04-04,9.713398894755786,1596.5
2000-04-05,9.71021406171274,1582.5
2000-04-06,10.167679730525062,1594.5
2000-04-07,10.860341235842697,1607.5
2000-04-10,11.306678716916666,1599.5
2000-04-11,11.813319043963324,1596.5
2000-04-12,8.691814534543386,1554.5
2000-04-13,7.532925459468517,1533.5
2000-04-14,2.616319719314339,1445.5
2000-04-17,1.6203570304130583,1490.5
2000-04-18,1.2917169058187248,1530.5
2000-04-19,1.0120195972886785,1517.5
2000-04-20,0.8198329569355618,1524.5
2000-04-21,0.8198329569355618,
2000-04-24,0.4657661839707794,1514.5
2000-04-25,0.6531325542982704,1566.5
2000-04-26,0.7516419007709323,1552.5
2000-04-27,0.7685887847520722,1544.5
2000-04-28,0.7106722320248974,1537.5
2000-05-01,0.8382386618152511,1554.5
2000-05-02,0.6304805437878526,1528.5
2000-05-03,0.13527547621059338,1500.5
2000-05-04,-0.30424913330263037,1500.5
2000-05-05,-0.4967964336083677,1517.5
2000-05-08,-0.813698024733391,1507.5
2000-05-09,-1.261008276178492,1496.5
2000-05-10,-1.9858250011379155,1465.5
2000-05-11,-2.2046337419136917,1492.5
2000-05-12,-2.284998575299486,1508.5
2000-05-15,-1.9094515543107475,1535.5
2000-05-16,-1.478741489049915,1549.5
2000-05-17,-1.281438973333006,1534.5
2000-05-18,-1.323990887337021,1519.5
2000-05-19,-1.6944826814864025,1492.5
2000-05-22,-2.2882778015853176,1481.5
2000-05-23,-3.107423584143032,1459.5
2000-05-24,-3.451730944771364,1479.5
2000-05-25,-4.117181688035597,1466.5
2000-05-26,-4.819667919651555,1465.5
2000-05-29,-4.819667919651555,
2000-05-30,-4.468124393886391,1505.5
2000-05-31,-4.556222830710605,1499.5
2000-06-01,-3.4819147932039227,1529.5
2000-06-02,-2.370035956987806,1553.5
2000-06-05,-1.6677426319813546,1547.5
2000-06-06,-1.1507265738353316,1540.5
2000-06-07,-0.4511146679865642,1550.5
