index,0
1982-09-14,
1982-09-15,
1982-09-16,
1982-09-17,
1982-09-20,
1982-09-21,
1982-09-22,
1982-09-23,
1982-09-24,
1982-09-27,
1982-09-28,-2.002172402255761
1982-09-29,-6.367908032481017
1982-09-30,-11.9959911593847
1982-10-01,-15.4914824124476
1982-10-04,-18.085682917493507
1982-10-05,-21.36332809330802
1982-10-06,-6.418607041246927
1982-10-07,2.9455889216348985
1982-10-08,12.350959433771383
1982-10-11,23.015414749221833
1982-10-12,29.68870783034343
1982-10-13,38.42490205622333
1982-10-14,39.62539718488683
1982-10-15,46.95289965453054
1982-10-18,53.22251571321104
1982-10-19,58.3576336080274
1982-10-20,62.66937808468672
1982-10-21,71.88014649541975
1982-10-22,68.70082130138593
1982-10-25,51.10809016045725
1982-10-26,51.04052179413535
1982-10-27,51.717673094874435
1982-10-28,50.82602425886681
1982-10-29,51.77087356256471
1982-11-01,52.476451232700406
1982-11-02,57.55153329420948
1982-11-03,57.13253715943816
1982-11-04,66.48002713718598
1982-11-05,73.02880744201128
1982-11-08,77.6751826654969
1982-11-09,80.90697242475987
1982-11-10,69.68005089150559
1982-11-11,73.52365418362174
1982-11-12,66.99285674241706
1982-11-15,56.711222194516445
1982-11-16,54.76097118396448
1982-11-17,53.47916962004894
1982-11-18,54.3782298006802
1982-11-19,47.673377254720016
1982-11-22,37.59039132985672
1982-11-23,32.03896454897045
1982-11-24,27.730351976226853
1982-11-25,27.730351976226846
1982-11-26,23.68061222346777
1982-11-29,19.507909767630988
1982-11-30,18.232215884436094
1982-12-01,20.349697039848774
1982-12-02,23.341151197421407
1982-12-03,26.704268210763683
1982-12-06,30.872963352348957
1982-12-07,39.06155445542469
1982-12-08,40.53220972435356
1982-12-09,41.00412031848804
1982-12-10,42.02100275407214
1982-12-13,44.407568573367314
1982-12-14,31.903088721909164
1982-12-15,27.89779662685124
1982-12-16,23.995789917073793
1982-12-17,22.410166524222994
1982-12-20,19.533140703786398
1982-12-21,19.989340427696156
1982-12-22,21.782952535402554
1982-12-23,24.758367793347695
1982-12-24,24.758367793347695
1982-12-27,32.96213501646488
1982-12-28,35.33972341175932
1982-12-29,40.836498153721415
1982-12-30,41.386993020105535
1982-12-31,44.375322960419034
1983-01-03,38.62144469165114
1983-01-04,36.91527837563193
1983-01-05,41.34296219028341
1983-01-06,44.28697927794019
1983-01-07,53.570315022791796
1983-01-10,63.878961094225765
1983-01-11,72.57397748478853
1983-01-12,81.9778417337425
1983-01-13,91.4443550808194
1983-01-14,100.60441648448352
1983-01-17,110.36023902291683
1983-01-18,119.48508535998207
1983-01-19,113.8540658700788
1983-01-20,117.82969863837035
1983-01-21,92.8995337015758
1983-01-24,81.4905793131806
1983-01-25,76.66327525028998
1983-01-26,72.61219604751993
1983-01-27,61.30831819103304
1983-01-28,63.018269249302016
1983-01-31,66.42098252723282
1983-02-01,52.588334186049266
1983-02-02,51.932396065778896
1983-02-03,52.90557537502152
1983-02-04,53.03923233073179
1983-02-07,60.27375276148083
1983-02-08,57.93746269112767
1983-02-09,60.25506570614965
1983-02-10,59.30790396970704
1983-02-11,63.74065712996404
1983-02-14,70.22136369766932
1983-02-15,73.09546978109924
1983-02-16,75.1686034783971
1983-02-17,79.77443582201958
1983-02-18,85.15223735378105
1983-02-21,85.15223735378102
1983-02-22,78.60119505890269
1983-02-23,77.70142016049763
1983-02-24,80.04696551039204
1983-02-25,87.01494522665733
1983-02-28,84.87516808894691
1983-03-01,84.65772711204286
1983-03-02,94.25561118073307
1983-03-03,105.23608397776961
1983-03-04,115.54585484007514
1983-03-07,120.26186726811123
1983-03-08,115.23387781015711
1983-03-09,118.281151310461
1983-03-10,112.86677051285284
1983-03-11,111.9237565787017
1983-03-14,113.99505258428144
1983-03-15,112.12150899007203
1983-03-16,99.41301250023434
1983-03-17,93.80738249510878
1983-03-18,90.78584573439464
1983-03-21,92.91971384315701
1983-03-22,90.57066181021688
1983-03-23,86.59487180326494
1983-03-24,96.71798372988015
1983-03-25,95.76235795637037
1983-03-28,100.77630253214596
1983-03-29,97.88180349885153
1983-03-30,100.9993490460341
1983-03-31,89.16301549025897
1983-04-01,89.163015490259
1983-04-04,88.24278879598756
1983-04-05,85.10485786082144
1983-04-06,83.52612769558324
1983-04-07,80.02336800865632
1983-04-08,76.39955533362154
1983-04-11,80.04653970707857
1983-04-12,88.91801651140732
1983-04-13,96.4404835263688
1983-04-14,108.43352601930086
1983-04-15,117.674924110856
1983-04-18,129.19619302416845
1983-04-19,134.76684194607046
1983-04-20,146.89588902125763
1983-04-21,154.71959770542918
1983-04-22,162.7653999796375
1983-04-25,165.45206277374638
1983-04-26,157.52265128542828
1983-04-27,172.99707452173104
1983-04-28,189.79960961752118
1983-04-29,208.0547897653289
1983-05-02,216.40007535406568
1983-05-03,220.40430457343376
1983-05-04,226.8798110153615
1983-05-05,236.21922624336787
1983-05-06,251.98817430061524
1983-05-09,264.4015864135305
1983-05-10,274.84415713263354
1983-05-11,276.98737536077493
1983-05-12,281.09679191986214
1983-05-13,284.2760156668934
1983-05-16,277.81752415566575
1983-05-17,274.04965400053555
1983-05-18,267.0588118319739
1983-05-19,257.81244929360736
1983-05-20,249.4273562900605
1983-05-23,246.47977925673908
1983-05-24,251.30583503074254
1983-05-25,259.3160262892557
1983-05-26,262.8074259687225
1983-05-27,263.7110320631716
1983-05-30,267.1921069281153
1983-05-31,249.12352945234338
1983-06-01,238.71480438824108
1983-06-02,234.32383094548115
1983-06-03,229.90013868091106
1983-06-06,229.0504710045787
